client_id,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,satisfaction_score,age,is_investor,has_loan,is_corporate,age_group,cluster,segment,pca_1,pca_2
CL100955,Corporate,Not Specified,Australia,Oceania,Personal use,No,Social Media,4.0,31.0,0,0,1,30-39,4,Corporate Buyers,0.7390987162628821,2.415499826321609
CL100956,Individual,Other,India,South Asia,Personal use,Yes,Agent Referral,3.0,55.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.151233148756683,0.8439234216726333
CL100957,Individual,Female,France,Europe - West,Personal use,Yes,Agent Referral,5.0,47.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.129258308976689,0.5515788327177941
CL100958,Individual,Male,France,Europe - West,Personal use,Yes,Friend/Family,3.0,45.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.261650821103192,0.5309171571339517
CL100959,Individual,Female,France,Europe - West,Investment,No,Agent Referral,2.0,47.0,1,0,0,40-49,1,Cash Investors,1.395484497582939,-1.3431649716027698
CL100960,Individual,Female,France,Europe - West,Investment,No,Property Portal,2.0,50.0,1,0,0,40-49,1,Cash Investors,1.429464355748355,-1.2512800757067202
CL100961,Individual,Male,Germany,Europe - West,Investment,No,Agent Referral,3.0,32.0,1,0,0,30-39,1,Cash Investors,1.2848522652844498,-1.830815127539636
CL100962,Individual,Female,United States,North America - West,Investment,No,Social Media,4.0,50.0,1,0,0,40-49,1,Cash Investors,1.5388210612530286,-1.294452200858827
CL100963,Corporate,Not Specified,United States,North America - East,Personal use,Yes,Agent Referral,5.0,59.0,0,1,1,50-59,4,Corporate Buyers,-0.35884853615418383,3.6459635645648256
CL100964,Individual,Male,Brazil,Latin America,Investment,No,Agent Referral,3.0,38.0,1,0,0,30-39,1,Cash Investors,1.3511902573872605,-1.6445544758344832
CL100965,Individual,Female,France,Europe - West,Personal use,Yes,Social Media,3.0,38.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3394487213463693,0.3157644067473695
CL100966,Individual,Male,Brazil,Latin America,Investment,No,Friend/Family,4.0,46.0,1,0,0,40-49,1,Cash Investors,1.49499930930772,-1.4207773119316913
CL100967,Individual,Male,United States,North America - East,Personal use,Yes,Event,5.0,33.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.284212673170969,0.11545569196246896
CL100968,Individual,Female,United Arab Emirates,Middle East,Investment,No,Website,3.0,27.0,1,0,0,<30,1,Cash Investors,1.2288918313960584,-1.9899270660635873
CL100969,Corporate,Not Specified,United States,North America - West,Investment,No,Social Media,4.0,46.0,1,0,1,40-49,2,Corporate Investors,3.132329521801373,1.303237459774464
CL100970,Individual,Male,Canada,North America - East,Investment,No,Friend/Family,4.0,37.0,1,0,0,30-39,1,Cash Investors,1.3954923211535042,-1.7001682894894203
CL100971,Individual,Male,United States,North America - West,Personal use,Yes,Website,5.0,42.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.185218742865081,0.3924668941938427
CL100972,Corporate,Not Specified,United States,North America - West,Investment,No,Property Portal,4.0,46.0,1,0,1,40-49,2,Corporate Investors,3.1333983122137736,1.302412531578602
CL100973,Individual,Male,Australia,Oceania,Personal use,Yes,Agent Referral,4.0,56.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0849640687810105,0.8529683369495077
CL100974,Corporate,Not Specified,United Kingdom,Europe - West,Personal use,Yes,Property Portal,4.0,60.0,0,1,1,50-59,4,Corporate Buyers,-0.40219408998157546,3.6977601032331426
CL100975,Individual,Male,United Arab Emirates,Middle East,Investment,No,Social Media,4.0,39.0,1,0,0,30-39,1,Cash Investors,1.4172014090645426,-1.6359300623182738
CL100976,Individual,Male,Germany,Europe - West,Personal use,Yes,Website,4.0,28.0,0,1,0,<30,0,Mortgage Home Buyers,-2.3952201390635093,-0.02014276644419581
CL100977,Corporate,Not Specified,Germany,Europe - West,Investment,No,Friend/Family,3.0,48.0,1,0,1,40-49,2,Corporate Investors,3.0996330140003376,1.385171527080737
CL100978,Corporate,Not Specified,France,Europe - West,Investment,No,Website,2.0,61.0,1,0,1,60+,2,Corporate Investors,3.1873281606369983,1.809411915376322
CL100979,Corporate,Not Specified,United States,North America - East,Investment,No,Friend/Family,4.0,46.0,1,0,1,40-49,2,Corporate Investors,3.132733097924605,1.301086116505035
CL100980,Individual,Male,Brazil,Latin America,Personal use,Yes,Property Portal,4.0,43.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.227885522889756,0.44815816163181676
CL100981,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Social Media,3.0,49.0,1,0,1,40-49,2,Corporate Investors,3.110285769894241,1.4183663123010248
CL100982,Individual,Male,India,South Asia,Personal use,Yes,Agent Referral,4.0,50.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.151302060883821,0.6667076852443549
CL100983,Individual,Male,Germany,Europe - West,Personal use,Yes,Agent Referral,3.0,40.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.317078129013709,0.37827179240975156
CL100984,Individual,Female,United States,North America - East,Investment,No,Social Media,5.0,45.0,1,0,0,40-49,1,Cash Investors,1.5387521491258904,-1.4716679372871055
CL100985,Individual,Female,Australia,Oceania,Personal use,No,Friend/Family,4.0,31.0,0,0,0,30-39,5,Cash Home Buyers,-0.8982314962307705,-0.30851494538454677
CL100986,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Friend/Family,4.0,69.0,0,1,0,60+,0,Mortgage Home Buyers,-1.9410861047334131,1.253961237280578
CL100987,Individual,Female,United States,North America - East,Personal use,Yes,Agent Referral,4.0,37.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.2950343771065773,0.26314293988319076
CL100988,Individual,Male,United Kingdom,Europe - West,Investment,No,Friend/Family,3.0,43.0,1,0,0,40-49,1,Cash Investors,1.4066175652977775,-1.4919091111102831
CL100989,Corporate,Not Specified,India,South Asia,Investment,No,Property Portal,3.0,55.0,1,0,1,50-59,2,Corporate Investors,3.177692552409452,1.6038020358103153
CL100990,Corporate,Not Specified,United Arab Emirates,Middle East,Investment,No,Friend/Family,4.0,30.0,1,0,1,<30,2,Corporate Investors,2.9558317856504432,0.8043910452912942
CL100991,Individual,Male,India,South Asia,Personal use,Yes,Agent Referral,4.0,41.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2508090490380366,0.3873167076866259
CL100992,Corporate,Not Specified,India,South Asia,Investment,No,Social Media,4.0,45.0,1,0,1,40-49,2,Corporate Investors,3.121273189784238,1.272194017823605
CL100993,Individual,Male,United States,North America - West,Investment,No,Agent Referral,4.0,31.0,1,0,0,30-39,1,Cash Investors,1.3290086812258521,-1.8838570961644794
CL100994,Individual,Female,Australia,Oceania,Personal use,Yes,Property Portal,4.0,46.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.194716526838351,0.5412884874843933
CL100995,Corporate,Not Specified,Germany,Europe - West,Investment,No,Property Portal,5.0,36.0,1,0,1,30-39,2,Corporate Investors,3.07804774000096,0.9699795853960297
CL100996,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Property Portal,4.0,61.0,0,1,0,60+,0,Mortgage Home Buyers,-2.0288715465813247,1.0069401167472747
CL100997,Individual,Female,United States,North America - East,Personal use,Yes,Agent Referral,4.0,50.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.151302060883821,0.6667076852443549
CL100998,Individual,Male,Brazil,Latin America,Personal use,Yes,Friend/Family,3.0,49.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2174254930346518,0.6550909249373869
CL100999,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Property Portal,3.0,23.0,0,1,0,<30,0,Mortgage Home Buyers,-2.5042249111909953,-0.15071215071137428
CL101000,Corporate,Not Specified,United States,North America - East,Investment,No,Website,4.0,48.0,1,0,1,40-49,2,Corporate Investors,3.154021340331317,1.3618501166671888
CL101001,Individual,Female,Germany,Europe - West,Personal use,Yes,Website,5.0,57.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0193737626080543,0.8581185234567243
CL101002,Individual,Male,United States,North America - West,Investment,No,Website,5.0,76.0,1,0,0,60+,1,Cash Investors,1.8810775961527522,-0.5127954638194762
CL101003,Individual,Female,United States,North America - West,Personal use,No,Social Media,5.0,54.0,0,0,0,50-59,5,Cash Home Buyers,-0.5891266880013579,0.38563703608065003
CL101004,Individual,Male,United Arab Emirates,Middle East,Personal use,No,Agent Referral,4.0,52.0,0,0,0,50-59,5,Cash Home Buyers,-0.6661941716957752,0.34596918061358156
CL101005,Individual,Male,United Kingdom,Europe - West,Personal use,No,Website,3.0,46.0,0,0,0,40-49,5,Cash Home Buyers,-0.7884236855598392,0.1778123268127559
CL101006,Corporate,Not Specified,Australia,Oceania,Investment,No,Social Media,4.0,62.0,1,0,1,60+,2,Corporate Investors,3.3092308340755343,1.7999325309882044
CL101007,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Property Portal,5.0,52.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0731657867770035,0.7055506125155613
CL101008,Corporate,Not Specified,India,South Asia,Investment,Yes,Property Portal,4.0,66.0,1,1,1,60+,2,Corporate Investors,1.8915297274026994,2.306106759128269
CL101009,Individual,Male,Germany,Europe - West,Investment,No,Friend/Family,2.0,28.0,1,0,0,<30,1,Cash Investors,1.185559837082214,-1.9355622136991804
CL101010,Corporate,Not Specified,United Arab Emirates,Middle East,Investment,No,Property Portal,5.0,49.0,1,0,1,40-49,2,Corporate Investors,3.2217800562237158,1.3735443307571937
CL101011,Individual,Male,United Arab Emirates,Middle East,Investment,No,Social Media,4.0,51.0,1,0,0,50-59,1,Cash Investors,1.5498773932701637,-1.2634087589079683
CL101012,Individual,Male,Germany,Europe - West,Investment,No,Property Portal,5.0,40.0,1,0,0,30-39,1,Cash Investors,1.484539279452616,-1.6277100752372615
CL101013,Individual,Female,Brazil,Latin America,Personal use,Yes,Agent Referral,3.0,43.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.283909132962304,0.4714021182623281
CL101014,Individual,Female,United Kingdom,Europe - West,Investment,No,Property Portal,4.0,41.0,1,0,0,40-49,1,Cash Investors,1.4403828635112137,-1.5746681066124182
CL101015,Corporate,Not Specified,United States,North America - West,Personal use,No,Property Portal,5.0,60.0,0,0,1,50-59,4,Corporate Buyers,1.116013883130738,3.2929361880266668
CL101016,Individual,Male,India,South Asia,Personal use,Yes,Friend/Family,3.0,34.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.383270473291678,0.18943929567450513
CL101017,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Agent Referral,2.0,44.0,1,0,1,40-49,2,Corporate Investors,3.0000492901484184,1.28556813098138
CL101018,Individual,Male,United States,North America - East,Personal use,No,Agent Referral,4.0,26.0,0,0,0,<30,5,Cash Home Buyers,-0.9536588041412873,-0.4611603101087468
CL101019,Individual,Male,Germany,Europe - West,Personal use,Yes,Agent Referral,4.0,35.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3171470411408475,0.2010560559814732
CL101020,Individual,Female,Australia,Oceania,Personal use,Yes,Website,5.0,29.0,0,1,0,<30,0,Mortgage Home Buyers,-2.328951059087837,-0.011097851167321468
CL101021,Individual,Male,India,South Asia,Investment,Yes,Website,3.0,47.0,1,1,0,40-49,3,Leveraged Investors,-0.012976753415015828,-0.9862328385139206
CL101022,Individual,Female,Brazil,Latin America,Investment,Yes,Agent Referral,4.0,49.0,1,1,0,40-49,3,Leveraged Investors,0.0650274323805079,-0.9422497525165301
CL101023,Individual,Female,France,Europe - West,Investment,Yes,Website,4.0,26.0,1,1,0,<30,3,Leveraged Investors,-0.18994697781631534,-1.6601436461559396
CL101024,Corporate,Not Specified,United Arab Emirates,Middle East,Investment,No,Property Portal,5.0,44.0,1,0,1,40-49,2,Corporate Investors,3.1664983961380404,1.2183271210028996
CL101025,Individual,Male,United Kingdom,Europe - West,Investment,Yes,Friend/Family,3.0,62.0,1,1,0,60+,3,Leveraged Investors,0.15369264846956823,-0.5192583255114753
CL101026,Individual,Male,Australia,Oceania,Personal use,Yes,Property Portal,4.0,31.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3605615070953774,0.07563685822151132
CL101027,Individual,Male,United Kingdom,Europe - West,Investment,Yes,Agent Referral,3.0,45.0,1,1,0,40-49,3,Leveraged Investors,-0.03441064364656977,-1.0444249936459808
CL101028,Individual,Female,India,South Asia,Personal use,Yes,Agent Referral,4.0,43.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2286963850037664,0.4494035915883435
CL101029,Individual,Female,Germany,Europe - West,Personal use,Yes,Agent Referral,4.0,54.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.1070767328152806,0.79088145304779
CL101030,Individual,Female,United Arab Emirates,Middle East,Investment,Yes,Property Portal,4.0,44.0,1,1,0,40-49,3,Leveraged Investors,0.010556634408843186,-1.098712392227351
CL101031,Individual,Male,India,South Asia,Investment,No,Website,4.0,37.0,1,0,0,30-39,1,Cash Investors,1.3946678995259465,-1.701491173228984
CL101032,Individual,Female,France,Europe - West,Investment,No,Friend/Family,3.0,41.0,1,0,0,40-49,1,Cash Investors,1.3845049012635073,-1.5539959950120006
CL101033,Individual,Female,Australia,Oceania,Personal use,No,Agent Referral,3.0,42.0,0,0,0,40-49,5,Cash Home Buyers,-0.8319702398256633,0.0575332877789782
CL101034,Individual,Female,Germany,Europe - West,Personal use,Yes,Agent Referral,4.0,39.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.272921713072307,0.32522982378490833
CL101035,Individual,Female,United Arab Emirates,Middle East,Investment,No,Website,5.0,26.0,1,0,0,<30,1,Cash Investors,1.3282609952959978,-2.0649675613624154
CL101036,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Social Media,4.0,55.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0962783290965357,0.8215043932379843
CL101037,Individual,Male,Germany,Europe - West,Investment,No,Website,4.0,53.0,1,0,0,50-59,1,Cash Investors,1.571569211800108,-1.2047961020152436
CL101038,Individual,Female,Germany,Europe - West,Personal use,No,Property Portal,4.0,30.0,0,0,0,<30,5,Cash Home Buyers,-0.9086226139587364,-0.33823197226183843
CL101039,Corporate,Not Specified,United States,North America - West,Investment,No,Website,4.0,48.0,1,0,1,40-49,2,Corporate Investors,3.154021340331317,1.3618501166671888
CL101040,Individual,Male,United States,North America - East,Personal use,No,Agent Referral,3.0,39.0,0,0,0,30-39,5,Cash Home Buyers,-0.8651392358770685,-0.035597038073598104
CL101041,Individual,Male,United Arab Emirates,Middle East,Personal use,Yes,Website,4.0,29.0,0,1,0,<30,0,Mortgage Home Buyers,-2.384163807046374,0.01090067550666303
CL101042,Individual,Male,United Arab Emirates,Middle East,Investment,Yes,Event,4.0,23.0,1,1,0,<30,3,Leveraged Investors,-0.22260291601939286,-1.7508941966821605
CL101043,Individual,Female,United Arab Emirates,Middle East,Investment,Yes,Friend/Family,3.0,33.0,1,1,0,30-39,3,Leveraged Investors,-0.16694098002734922,-1.41951814208638
CL101044,Individual,Male,United States,North America - West,Personal use,No,Friend/Family,4.0,38.0,0,0,0,30-39,5,Cash Home Buyers,-0.820837172110825,-0.09121085172853535
CL101045,Corporate,Not Specified,United Kingdom,Europe - West,Investment,No,Social Media,3.0,49.0,1,0,1,40-49,2,Corporate Investors,3.110285769894241,1.4183663123010248
CL101046,Corporate,Not Specified,United States,North America - East,Investment,Yes,Property Portal,4.0,40.0,1,1,1,30-39,2,Corporate Investors,1.604065094957187,1.4989772684059401
CL101047,Individual,Female,India,South Asia,Investment,Yes,Website,3.0,53.0,1,1,0,50-59,3,Leveraged Investors,0.053361238687794826,-0.7999721868087679
CL101048,Individual,Male,Singapore,Southeast Asia,Personal use,No,Property Portal,5.0,51.0,0,0,0,50-59,5,Cash Home Buyers,-0.6212268936403624,0.2916817820322115
CL101049,Individual,Male,Canada,North America - East,Personal use,Yes,Property Portal,3.0,40.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3162672668996986,0.37702636245322485
CL101050,Individual,Male,United Arab Emirates,Middle East,Personal use,No,Website,5.0,22.0,0,0,0,<30,5,Cash Home Buyers,-0.9433501580540067,-0.611227333355824
CL101051,Individual,Male,United States,North America - West,Investment,No,Website,4.0,48.0,1,0,0,40-49,1,Cash Investors,1.5162875517144325,-1.3600133117695374
CL101052,Individual,Male,Canada,North America - East,Investment,Yes,Social Media,2.0,43.0,1,1,0,40-49,3,Leveraged Investors,-0.11199398393776731,-1.0849338526343786
CL101053,Individual,Male,United States,North America - East,Investment,No,Website,4.0,45.0,1,0,0,40-49,1,Cash Investors,1.4831185556630273,-1.4531436376221136
CL101054,Individual,Female,United Kingdom,Europe - West,Personal use,No,Agent Referral,4.0,62.0,0,0,0,60+,5,Cash Home Buyers,-0.5556308515244243,0.6564036001221693
CL101055,Individual,Female,India,South Asia,Investment,No,Agent Referral,4.0,32.0,1,0,0,30-39,1,Cash Investors,1.3400650132429872,-1.8528136542136204
CL101056,Individual,Female,Australia,Oceania,Personal use,Yes,Website,4.0,23.0,0,1,0,<30,0,Mortgage Home Buyers,-2.4505017991491846,-0.1753599761984895
CL101057,Individual,Male,United States,North America - West,Personal use,Yes,Friend/Family,3.0,29.0,0,1,0,<30,0,Mortgage Home Buyers,-2.4385521333773537,0.03422208592021125
CL101058,Individual,Male,France,Europe - West,Personal use,No,Social Media,4.0,47.0,0,0,0,40-49,5,Cash Home Buyers,-0.7217337600798408,0.19033146909862297
CL101059,Individual,Other,India,South Asia,Personal use,Yes,Friend/Family,3.0,42.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2948198171545973,0.4377868312813753
CL101060,Individual,Female,Brazil,Latin America,Personal use,Yes,Social Media,4.0,28.0,0,1,0,<30,0,Mortgage Home Buyers,-2.394799293559183,-0.01666853943520298
CL101061,Corporate,Not Specified,United Arab Emirates,Middle East,Investment,No,Agent Referral,4.0,64.0,1,0,1,60+,2,Corporate Investors,3.3316014264081946,1.8624399166505867
CL101062,Individual,Male,Canada,North America - East,Investment,No,Social Media,3.0,37.0,1,0,0,30-39,1,Cash Investors,1.3398759970717353,-1.6760184195460066
CL101063,Individual,Male,United Arab Emirates,Middle East,Personal use,No,Property Portal,5.0,28.0,0,0,0,<30,5,Cash Home Buyers,-0.8755225300344694,-0.42231738283754056
CL101064,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Agent Referral,2.0,46.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.305952884869436,0.5865309707888889
CL101065,Individual,Female,Brazil,Latin America,Personal use,No,Friend/Family,4.0,37.0,0,0,0,30-39,5,Cash Home Buyers,-0.83189350412796,-0.12225429367939408
